update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
95,194560,1371.823456634957,117,-0.23356250021606684,0.5397924693706593,-2.0,0.14274999499320984,352.4375,101.83563273113198,90.0,400.0,1.9194534718990326,-0.03194611705839634,0.027312378399074078,0.01980320183793083,0.04117213471245553,-0.23356250021606684,0.5397924693706593,-2.0,0.14274999499320984
96,196608,1716.9574307245375,118,-0.35856250021606684,0.660386466347742,-2.0,0.14274999499320984,349.3125,110.25976076407022,40.0,400.0,1.9239742457866669,-0.03472091699950397,0.005176681108423509,0.007486151189368684,0.028876496388942772,-0.35856250021606684,0.660386466347742,-2.0,0.14274999499320984
97,198656,1721.2790366855647,119,-0.36748437490314245,0.6544913965298481,-2.0,0.12025000154972076,350.5,110.69609297531689,40.0,400.0,1.9238208681344986,-0.0340274628251791,-0.0048345442628487945,0.0023578725013067015,0.014976462521259042,-0.36748437490314245,0.6544913965298481,-2.0,0.12025000154972076
98,200704,1586.9100523665832,120,-0.1320468746125698,0.5346698623508583,-1.5,0.5410000085830688,361.1875,95.5531388482346,40.0,400.0,1.9196989983320236,-0.022404401563107967,-0.013070967746898532,0.0015083815560501534,0.02194061423762949,-0.1320468746125698,0.5346698623508583,-1.5,0.5410000085830688
99,202752,1669.433125381407,122,-0.03829687461256981,0.401517855388951,-1.5,0.5410000085830688,383.6875,47.65201825473922,204.0,400.0,1.9346533864736557,-0.014449711074121296,-0.0038762972108088434,6.106256842031144e-05,0.0040898408295260156,-0.03829687461256981,0.401517855388951,-1.5,0.5410000085830688
100,204800,1983.058821573905,123,0.020234374329447746,0.32585029804259963,-1.0,0.621999979019165,371.5625,70.72390751188738,168.0,400.0,1.9360195994377136,-0.008974897442385554,-0.0053637785313185304,0.0011075144475398702,0.013308123129206827,0.020234374329447746,0.32585029804259963,-1.0,0.621999979019165
101,206848,2020.8586649150857,124,-0.023625001311302185,0.2934656839935141,-1.0,0.621999979019165,385.5,56.15825852000754,168.0,400.0,1.936738207936287,-0.006285496579948813,-0.003315116307931021,0.0001466402800360811,0.004672531583022575,-0.023625001311302185,0.2934656839935141,-1.0,0.621999979019165
102,208896,2052.669803444019,125,-0.07860937621444464,0.3793475560346478,-1.0,0.621999979019165,373.5625,68.85035289488356,168.0,400.0,1.9262309968471527,-0.011934542562812567,0.005575562554440694,0.0033074707171181217,0.016192528795925854,-0.07860937621444464,0.3793475560346478,-1.0,0.621999979019165
103,210944,1776.1251791129396,126,-0.14701562654227018,0.5560406220571014,-2.0,0.5274999737739563,351.625,107.90961206027941,7.0,400.0,1.9108936488628387,2.559219137765467e-05,-0.0037041238392703235,0.0063284435018431395,0.01969876183212831,-0.14701562654227018,0.5560406220571014,-2.0,0.5274999737739563
104,212992,1656.7555526324772,127,-0.14701562654227018,0.5560406220571014,-2.0,0.5274999737739563,351.625,107.90961206027941,7.0,400.0,1.9393290430307388,-0.007878572156187147,-0.0023110840847948566,1.9206972638130537e-05,0.002874043793116148,-0.14701562654227018,0.5560406220571014,-2.0,0.5274999737739563
105,215040,1766.630379240228,128,-0.15453125163912773,0.5531827059503622,-2.0,0.5274999737739563,356.125,104.25621983843457,7.0,400.0,1.9319759756326675,-0.01723069848958403,0.005219374259468168,0.002800357025989797,0.013108241160944625,-0.15453125163912773,0.5531827059503622,-2.0,0.5274999737739563
106,217088,1700.5999841619284,129,-0.0625,0.24206145913796356,-1.0,0.0,392.5625,28.80531363741766,281.0,400.0,1.930769994854927,-0.013344840961508453,-0.0030495848768623546,7.855130161260604e-05,0.004232798763421161,-0.0625,0.24206145913796356,-1.0,0.0
107,219136,1974.1693468690216,131,-0.0625,0.24206145913796356,-1.0,0.0,392.5625,28.80531363741766,281.0,400.0,1.9379338771104813,-0.011874232674017549,-0.002270457480335608,1.2534151437648688e-05,0.0014930637371799304,-0.0625,0.24206145913796356,-1.0,0.0
108,221184,2085.336957331836,131,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9384269565343857,-0.009412580635398626,-0.002484512733644806,9.114322836012434e-06,0.0013672371088975363,0.0,0.0,0.0,0.0
109,223232,1853.023404791407,133,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9411782026290894,-0.00725138105917722,-0.0017924664862221107,1.5803577355200105e-05,0.0013916798580597277,0.0,0.0,0.0,0.0
110,225280,2007.1699254023424,134,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9009692072868347,-0.020048836013302207,0.008748851800191915,0.007839745710953139,0.024126230976662704,0.0,0.0,0.0,0.0
111,227328,1970.3334320419026,135,0.02396875061094761,0.09283057194559893,0.0,0.38350000977516174,392.125,30.499743851383407,274.0,400.0,1.912218689918518,0.001438444671293837,-0.006020506494678557,0.000667612521283445,0.012978811595263286,0.02396875061094761,0.09283057194559893,0.0,0.38350000977516174
112,229376,1540.899090432092,136,0.02396875061094761,0.09283057194559893,0.0,0.38350000977516174,392.125,30.499743851383407,274.0,400.0,1.9370479881763458,0.0014248169754864648,-0.0002155580218641262,1.5453117725883203e-05,0.00175824588206034,0.02396875061094761,0.09283057194559893,0.0,0.38350000977516174
113,231424,1943.7345856600625,137,-0.1322812493890524,0.4413826992006689,-1.5,0.38350000977516174,372.0,81.78325011883545,78.0,400.0,1.9244257658720016,-0.003558223426807672,0.005666860524797812,0.0032840942876646295,0.009247688201048744,-0.1322812493890524,0.4413826992006689,-1.5,0.38350000977516174
114,233472,1708.8847148547975,138,-0.15625,0.42274216432714634,-1.5,0.0,379.875,77.94378984242427,78.0,400.0,1.9382676035165787,-0.003594408044591546,-0.0010154721603612415,2.0069921333742968e-05,0.0018981623376059364,-0.15625,0.42274216432714634,-1.5,0.0
115,235520,1942.5864303764033,139,-0.15625,0.42274216432714634,-1.5,0.0,379.875,77.94378984242427,78.0,400.0,1.9341906607151031,-0.0048696466838009655,0.0008507782622473314,0.00018222745802631835,0.002565724515738738,-0.15625,0.42274216432714634,-1.5,0.0
116,237568,2083.117908523994,140,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9362256824970245,-0.004297400184441358,-0.0012917391941300593,2.0507225713117805e-05,0.0022036678730618067,0.0,0.0,0.0,0.0
117,239616,2114.7593333853615,141,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.939674824476242,-0.0028754881932400167,-0.0008805861943983473,5.529453915187332e-06,0.001071213077576557,0.0,0.0,0.0,0.0
118,241664,2061.645491718194,142,0.023375000804662704,0.2506408999822902,-0.5,0.8740000128746033,363.3125,98.69442660935825,56.0,400.0,1.9338342547416687,-0.000872464992426103,-0.0044267249904805794,0.0036829384771408513,0.017477551393198624,0.023375000804662704,0.2506408999822902,-0.5,0.8740000128746033
119,243712,2076.0684503589887,143,0.023375000804662704,0.2506408999822902,-0.5,0.8740000128746033,363.3125,98.69442660935825,56.0,400.0,1.9368598908185959,0.0012176793679827824,0.00075194834425929,4.127187935409893e-05,0.0030853114292680346,0.023375000804662704,0.2506408999822902,-0.5,0.8740000128746033
120,245760,1874.4429200508002,144,-0.007874999195337296,0.28094525408738236,-0.5,0.8740000128746033,347.5,111.04447307272883,56.0,400.0,1.9366134405136108,-0.0027162102196598426,0.00414707456366159,0.0010225865089523722,0.005841787071041788,-0.007874999195337296,0.28094525408738236,-0.5,0.8740000128746033
121,247808,1342.773975185223,146,-0.03125,0.12103072956898178,-0.5,0.0,384.1875,61.24154916190478,147.0,400.0,1.9387206584215164,-0.0023059165687300265,-0.0006473686444223858,1.4248282354856201e-05,0.0014140789407642478,-0.03125,0.12103072956898178,-0.5,0.0
122,249856,1750.4821691960885,147,-0.03125,0.12103072956898178,-0.5,0.0,384.1875,61.24154916190478,147.0,400.0,1.9394100904464722,-0.002394456882029772,-0.0012014562307740562,5.995586616336368e-05,0.004044790078955828,-0.03125,0.12103072956898178,-0.5,0.0
123,251904,1555.391853450914,148,-0.017828124575316906,0.13486847597855614,-0.5,0.2147500067949295,377.4375,75.23128400971234,90.0,400.0,1.9354158192873,-0.005252891918644309,0.0014792651709285565,0.0007827352437743684,0.007639100269808799,-0.017828124575316906,0.13486847597855614,-0.5,0.2147500067949295
124,253952,1819.7780218290286,150,-0.005531249567866325,0.14455505275171524,-0.5,0.2147500067949295,374.75,75.1452759659581,90.0,400.0,1.9390900433063507,-0.0002590709082141984,-0.001995095532038249,0.00014761189959244803,0.0048140692746975865,-0.005531249567866325,0.14455505275171524,-0.5,0.2147500067949295
125,256000,1373.669951452631,151,-0.005531249567866325,0.14455505275171524,-0.5,0.2147500067949295,374.75,75.1452759659581,90.0,400.0,1.9408816993236542,-0.00015306778959711664,-0.00013427169778879033,7.551723683718592e-06,0.0011686796971178662,-0.005531249567866325,0.14455505275171524,-0.5,0.2147500067949295
126,258048,1424.1082290706306,153,0.01229687500745058,0.0476255921142503,0.0,0.1967500001192093,397.3125,10.408642742932432,357.0,400.0,1.9415399730205536,-0.0002258904332848033,-0.00019337680441822158,3.855776554928525e-06,0.0008249805353714731,0.01229687500745058,0.0476255921142503,0.0,0.1967500001192093
127,260096,1477.951105770488,154,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.94076406955719,-0.00013606079528472037,5.731389364882489e-05,1.7721147145266514e-06,0.0007828051588500801,0.0,0.0,0.0,0.0
128,262144,1344.5049542019622,155,-0.15625,0.34089725358236606,-1.0,0.0,365.5,79.78800035092996,134.0,400.0,1.907178521156311,-0.02245401404798031,0.02465263707563281,0.009845126478467137,0.03215443194731202,-0.15625,0.34089725358236606,-1.0,0.0
129,264192,1505.0745564245183,157,-0.28125,0.5581428468591172,-2.0,0.0,358.75,81.14069570813403,134.0,400.0,1.9278464019298553,-0.01283035206142813,-0.0028790916403522715,0.00046894651950424304,0.00618383823550085,-0.28125,0.5581428468591172,-2.0,0.0
130,266240,1252.220316066313,158,-0.3125,0.5555121510822243,-2.0,0.0,358.75,81.14069570813403,134.0,400.0,1.9303261935710907,-0.01482364535331726,0.0010769499967864249,0.0009338450618088245,0.00648078439220527,-0.3125,0.5555121510822243,-2.0,0.0
131,268288,1470.138603463803,160,-0.1875,0.49607837082461076,-2.0,0.0,393.25,26.142637586900065,292.0,400.0,1.9389669001102448,-0.010907312273047864,-0.0029241178708616644,2.2103555579633394e-05,0.002255280910992777,-0.1875,0.49607837082461076,-2.0,0.0
132,270336,1539.4451489187063,161,-0.0208125002682209,0.24212063516928625,-0.5,0.6669999957084656,384.25,60.999487702766814,148.0,400.0,1.9384613335132599,-0.002034625684245839,-0.0063269996317103505,0.0014047801159904338,0.015457182122518318,-0.0208125002682209,0.24212063516928625,-0.5,0.6669999957084656
133,272384,1454.3317052820917,163,0.010437499731779099,0.20813846530985672,-0.5,0.6669999957084656,384.25,60.999487702766814,148.0,400.0,1.9428069293498993,-0.004237346933223307,-0.0006410611549654277,7.22158042663068e-05,0.002732858291190708,0.010437499731779099,0.20813846530985672,-0.5,0.6669999957084656
134,274432,1507.360959720692,164,-0.0520625002682209,0.3212787858045016,-1.0,0.6669999957084656,365.5625,91.49109843995754,101.0,400.0,1.9175610542297363,-0.02266030095051974,0.01285390046541579,0.00875518775137607,0.018484374840211877,-0.0520625002682209,0.3212787858045016,-1.0,0.6669999957084656
135,276480,1494.048734536304,165,-0.09375,0.2633171804117612,-1.0,0.0,381.3125,72.3763762822511,101.0,400.0,1.939734935760498,-0.002733040979364887,-0.0004488108061195817,3.788138405980135e-05,0.0031340443922701355,-0.09375,0.2633171804117612,-1.0,0.0
136,278528,1388.3494439125182,167,-0.09375,0.2633171804117612,-1.0,0.0,381.3125,72.3763762822511,101.0,400.0,1.9311141669750214,-0.012428517453372478,0.01676013314863667,0.020483717918978073,0.020234078117773134,-0.09375,0.2633171804117612,-1.0,0.0
137,280576,1612.6172192034699,168,-0.3578593749552965,0.7066724509601808,-2.5,0.1652500033378601,344.3125,119.58141512689168,12.0,400.0,1.9140203446149826,-0.023451878922060132,0.0032632467919029295,0.004580167194944806,0.016531514783423205,-0.3578593749552965,0.7066724509601808,-2.5,0.1652500033378601
138,282624,1455.6346779896362,170,-0.3578593749552965,0.7066724509601808,-2.5,0.1652500033378601,344.3125,119.58141512689168,12.0,400.0,1.9335115998983383,-0.012711675954051316,-0.0031044197821756825,8.733863069210202e-05,0.004663942583234623,-0.3578593749552965,0.7066724509601808,-2.5,0.1652500033378601
139,284672,1580.710145788958,171,-0.3578593749552965,0.7066724509601808,-2.5,0.1652500033378601,344.3125,119.58141512689168,12.0,400.0,1.9259320497512817,-0.014459514757618308,0.00011421556700952351,0.0007787518115947023,0.006106562216425314,-0.3578593749552965,0.7066724509601808,-2.5,0.1652500033378601
140,286720,1535.6631598217402,172,-0.024437500163912773,0.12558013795981343,-0.5,0.10899999737739563,390.75,34.805710738325686,256.0,400.0,1.9336725175380707,-0.00861656793858856,-0.0029638592386618257,2.8961114594494575e-05,0.003225911329350684,-0.024437500163912773,0.12558013795981343,-0.5,0.10899999737739563
141,288768,1642.2666036520923,173,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9382534176111221,-0.0067811712506227195,-0.001735747151542455,1.2820404094782134e-05,0.001508048600827889,0.0,0.0,0.0,0.0
142,290816,1532.742701037955,175,-0.03125,0.12103072956898178,-0.5,0.0,400.0,0.0,400.0,400.0,1.941138580441475,-0.005020452430471778,-0.0014046842115931213,1.2057693425049365e-05,0.0013739792784376015,-0.03125,0.12103072956898178,-0.5,0.0
143,292864,1664.2612371425637,176,-0.10862500034272671,0.3856693650278096,-1.5,0.2619999945163727,394.0625,17.93902432547545,328.0,400.0,1.933902844786644,-0.012374378449749202,0.007014423710643314,0.007400559697998688,0.014543991442312214,-0.10862500034272671,0.3856693650278096,-1.5,0.2619999945163727
144,294912,1640.1850677483696,177,-0.10862500034272671,0.3856693650278096,-1.5,0.2619999945163727,394.0625,17.93902432547545,328.0,400.0,1.9344519823789597,-0.00625344889704138,-0.002458043396472931,0.00014889572412357666,0.0085311130138441,-0.10862500034272671,0.3856693650278096,-1.5,0.2619999945163727
145,296960,1417.1070359487653,179,-0.1711250003427267,0.44017778689764997,-1.5,0.2619999945163727,379.3125,58.39597455090548,164.0,400.0,1.926083818078041,-0.019157452858053148,0.01088589255232364,0.004708162057795562,0.018411200100979935,-0.1711250003427267,0.44017778689764997,-1.5,0.2619999945163727
146,299008,1689.38495535191,180,-0.125,0.2795084971874737,-1.0,0.0,385.25,57.1265043565594,164.0,400.0,1.9264969229698181,-0.010680433479137719,-0.002664703264599666,0.00012696093926933827,0.004917138385880254,-0.125,0.2795084971874737,-1.0,0.0
147,301056,1356.857631537213,182,-0.125,0.2795084971874737,-1.0,0.0,385.25,57.1265043565594,164.0,400.0,1.9325239658355713,-0.00714102468919009,-0.0022404103074222803,1.7872632611215522e-05,0.0018965195434196636,-0.125,0.2795084971874737,-1.0,0.0
148,303104,1436.7824445592616,183,-0.03125,0.12103072956898178,-0.5,0.0,400.0,0.0,400.0,400.0,1.9313589483499527,-0.013115888577885926,0.0018685345276026055,0.002238929911982268,0.008793041625757763,-0.03125,0.12103072956898178,-0.5,0.0
149,305152,1503.1437803846468,184,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9380618780851364,-0.007826534914784133,-0.002358606885536574,4.612861062014417e-05,0.0021844806972413236,0.0,0.0,0.0,0.0
150,307200,1600.3288229426676,186,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9388750046491623,-0.006401665974408388,-0.0018586155056254938,1.1043902020446694e-05,0.0013592200575437306,0.0,0.0,0.0,0.0
151,309248,1917.7321454763837,187,-0.0625,0.24206145913796356,-1.0,0.0,400.0,0.0,400.0,400.0,1.9368455410003662,-0.005649324040859938,-0.0010421947372378781,1.3757271517533809e-05,0.0013461314669074144,-0.0625,0.24206145913796356,-1.0,0.0
152,311296,1852.7420342270275,188,-0.0625,0.24206145913796356,-1.0,0.0,400.0,0.0,400.0,400.0,1.9388191848993301,-0.00466633983887732,-0.001081724709365517,7.318446876070084e-06,0.0011123496681063366,-0.0625,0.24206145913796356,-1.0,0.0
153,313344,1834.806086219882,189,-0.09375,0.2633171804117612,-1.0,0.0,376.625,90.53098571759837,26.0,400.0,1.9167505502700806,-0.022164091002196074,0.012465224077459425,0.00834107692935504,0.019197416879807597,-0.09375,0.2633171804117612,-1.0,0.0
154,315392,1929.177012659001,190,-0.03125,0.12103072956898178,-0.5,0.0,376.625,90.53098571759837,26.0,400.0,1.9313020557165146,-0.006783819466363639,-0.0029150634218240157,4.9977559228864266e-05,0.004740659327563477,-0.03125,0.12103072956898178,-0.5,0.0
155,317440,2029.1358229767484,191,-0.34375,0.8425917976695477,-3.0,0.0,374.5625,90.35068396946423,26.0,400.0,1.9046343266963959,-0.03540352685377002,0.027770601795054972,0.021509963902644813,0.037984100909566595,-0.34375,0.8425917976695477,-3.0,0.0
156,319488,2044.9187054113866,192,-0.375,0.8569568250501305,-3.0,0.0,397.9375,7.988028151552797,367.0,400.0,1.9358445852994919,-0.014799540280364454,-0.003014684101799503,3.922636005881941e-05,0.0025373639389590316,-0.375,0.8569568250501305,-3.0,0.0
157,321536,1888.5954551560696,193,-0.46875,0.8921314014762624,-3.0,0.0,382.375,60.27009519654005,151.0,400.0,1.921560674905777,-0.02081138826906681,0.007675272296182811,0.006240745657123625,0.013280364281574617,-0.46875,0.8921314014762624,-3.0,0.0
158,323584,2013.7018549875133,194,-0.15625,0.42274216432714634,-1.5,0.0,384.4375,60.27330332535293,151.0,400.0,1.9377668350934982,-0.019850234501063824,-0.00462576633435674,6.86240023242135e-05,0.003955214908092154,-0.15625,0.42274216432714634,-1.5,0.0
159,325632,1948.0138480120356,195,-0.09375,0.3630921887069453,-1.5,0.0,384.4375,60.27330332535293,151.0,400.0,1.935105636715889,-0.01832514302805066,-0.0029105988214723766,0.0001050011269398965,0.004925803727254067,-0.09375,0.3630921887069453,-1.5,0.0
160,327680,1837.4250595456456,196,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9379077404737473,-0.01421065698377788,-0.0031897779554128647,2.2302210652469512e-05,0.002337886717739259,0.0,0.0,0.0,0.0
161,329728,1969.782660001917,197,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,1.9379980117082596,-0.011754770879633725,-0.0023170873464550823,9.4349143182626e-06,0.0011035928234976173,0.0,0.0,0.0,0.0
162,331776,2009.1280579793397,198,0.05285937525331974,0.14194177852503703,0.0,0.49149999022483826,382.0625,48.66783941937427,226.0,400.0,1.930884137749672,-0.007009874272625893,-0.00718049646820873,0.0011538621511135716,0.00791002751342075,0.05285937525331974,0.14194177852503703,0.0,0.49149999022483826
163,333824,1848.538468937969,200,0.05285937525331974,0.14194177852503703,0.0,0.49149999022483826,382.0625,48.66783941937427,226.0,400.0,1.9376698434352875,-0.004643335472792387,-0.0010437708006065805,1.1550691738193564e-05,0.001408170520716701,0.05285937525331974,0.14194177852503703,0.0,0.49149999022483826
164,335872,1258.9164782430023,201,0.05285937525331974,0.14194177852503703,0.0,0.49149999022483826,382.0625,48.66783941937427,226.0,400.0,1.9320845007896423,-0.011759865679778159,0.006933565964573063,0.0039823016777518205,0.01025576798311873,0.05285937525331974,0.14194177852503703,0.0,0.49149999022483826
165,337920,1362.528127854649,203,-0.125,0.33071891388307384,-1.0,0.0,398.6875,5.083290641897235,379.0,400.0,1.9267999827861786,-0.01226523902732879,0.0005299400731928472,0.0023517313002230367,0.006679137512328586,-0.125,0.33071891388307384,-1.0,0.0
166,339968,1689.752505829592,204,-0.125,0.33071891388307384,-1.0,0.0,398.6875,5.083290641897235,379.0,400.0,1.9380381256341934,-0.008977158926427364,-0.00203154853079468,3.772250033762248e-05,0.0023472568666636747,-0.125,0.33071891388307384,-1.0,0.0
167,342016,1660.0052587202633,205,-0.125,0.33071891388307384,-1.0,0.0,398.6875,5.083290641897235,379.0,400.0,1.938890591263771,-0.0068798031425103545,-0.0012504942642408423,9.166114921299595e-06,0.0016642780174708118,-0.125,0.33071891388307384,-1.0,0.0
168,344064,1767.636650156938,206,-0.1875,0.42847841252506524,-1.5,0.0,370.5,87.63061679572957,47.0,400.0,1.9042885303497314,-0.030759343644604087,0.019145299214869738,0.011734629573766142,0.028171753062635654,-0.1875,0.42847841252506524,-1.5,0.0
169,346112,1721.358715852612,208,-0.1875,0.42847841252506524,-1.5,0.0,370.5,87.63061679572957,47.0,400.0,1.9205209612846375,-0.021972463000565767,-0.0005222173622314585,0.0011168596829520538,0.013255255449636584,-0.1875,0.42847841252506524,-1.5,0.0
170,348160,1970.471738196406,209,-0.1875,0.42847841252506524,-1.5,0.0,370.5,87.63061679572957,47.0,400.0,1.9302813112735748,-0.019074425334110856,-0.004038844286696985,4.923978804072249e-05,0.0035332614069819666,-0.1875,0.42847841252506524,-1.5,0.0
171,350208,2056.856494017112,210,-0.010453124530613422,0.13775788997746008,-0.5,0.16975000500679016,396.3125,9.770611227042043,369.0,400.0,1.9343867748975754,-0.013386434293352067,-0.006717924086842686,0.00026008258646470495,0.004150295375653262,-0.010453124530613422,0.13775788997746008,-0.5,0.16975000500679016
172,352256,1986.640743467221,211,-0.010453124530613422,0.13775788997746008,-0.5,0.16975000500679016,396.3125,9.770611227042043,369.0,400.0,1.9390014708042145,-0.010162260266952217,-0.0019602565007517114,6.610006465734841e-06,0.0012993714748539822,-0.010453124530613422,0.13775788997746008,-0.5,0.16975000500679016
173,354304,2005.8575671494539,212,-0.010453124530613422,0.13775788997746008,-0.5,0.16975000500679016,396.3125,9.770611227042043,369.0,400.0,1.9405351430177689,-0.008197092218324542,-0.0017181649163831025,4.795756865405565e-06,0.001154831470372882,-0.010453124530613422,0.13775788997746008,-0.5,0.16975000500679016
174,356352,1973.789664110831,213,-0.04451562464237213,0.17871639736111872,-0.5,0.16975000500679016,370.5625,91.15917997519504,22.0,400.0,1.931906744837761,-0.008929440402425826,0.002207200181146618,0.001329153703409247,0.008043782171834948,-0.04451562464237213,0.17871639736111872,-0.5,0.16975000500679016
175,358400,1958.6122230646017,214,-0.04142187535762787,0.18278098432888162,-0.5,0.21924999356269836,369.1875,91.33812097777138,22.0,400.0,1.93723563849926,-0.003633552143583074,-0.0028234158526174724,0.00023639913979423,0.005477095793683351,-0.04142187535762787,0.18278098432888162,-0.5,0.21924999356269836
176,360448,1951.4577641348865,215,0.02448437362909317,0.195235921232857,-0.5,0.5544999837875366,380.1875,50.19489360233768,198.0,400.0,1.9333383589982986,0.00037343421900004614,-0.0037375909996626433,0.0009408513087691972,0.009989024424686969,0.02448437362909317,0.195235921232857,-0.5,0.5544999837875366
177,362496,1732.125217273473,216,-0.014140626415610313,0.2907255443982787,-1.0,0.5544999837875366,367.8125,76.90758963684924,140.0,400.0,1.9312315583229065,-0.006160863325931132,0.0073561822064220905,0.0030986173660494387,0.010984452025034988,-0.014140626415610313,0.2907255443982787,-1.0,0.5544999837875366
178,364544,1819.469658047243,217,-0.15625,0.2914805954090255,-1.0,0.0,337.5625,126.58839241316717,36.0,400.0,1.9166169464588165,-0.021662644110620022,0.009121592214796692,0.002269143020384945,0.013981984032439432,-0.15625,0.2914805954090255,-1.0,0.0
179,366592,1865.1591676853827,218,-0.1374843716621399,0.41950405195739376,-1.0,0.7570000290870667,276.75,144.06140183963225,36.0,400.0,1.921720176935196,-0.012121638632379472,-0.006842772883828729,0.004213411739328876,0.01429169174726203,-0.1374843716621399,0.41950405195739376,-1.0,0.7570000290870667
180,368640,1830.5137223513607,219,-0.013234371319413185,0.3531523558090644,-0.5,0.7570000290870667,307.75,124.80509805292411,57.0,400.0,1.9366605579853058,-0.0017759252004907466,-0.005340255389455706,0.0005192580319999252,0.010187194399812876,-0.013234371319413185,0.3531523558090644,-0.5,0.7570000290870667
181,370688,2002.4819290365353,220,0.06592187844216824,0.3061616100008149,-0.5,0.7570000290870667,346.5,85.96801730876432,108.0,400.0,1.9367156475782394,-0.0051099147531203926,0.0016431434705737047,0.001015926172840409,0.007204532585740024,0.06592187844216824,0.3061616100008149,-0.5,0.7570000290870667
182,372736,2031.734225379463,221,0.01590625010430813,0.16715865111698258,-0.5,0.31825000047683716,386.75,28.654188175552978,303.0,400.0,1.9398552179336548,-0.004310749180149287,-0.0014322317074402235,1.840517370510497e-05,0.0020312214515379465,0.01590625010430813,0.16715865111698258,-0.5,0.31825000047683716
183,374784,2008.0961705384568,222,-0.014593750238418579,0.14089326794386436,-0.5,0.26649999618530273,394.75,17.91472857734663,326.0,400.0,1.9309947341680527,-0.004884821944870055,-0.0011199316977581475,6.010339211570681e-05,0.004415244337520617,-0.014593750238418579,0.14089326794386436,-0.5,0.26649999618530273
184,376832,1358.9653863026954,224,-0.03125,0.12103072956898178,-0.5,0.0,384.5625,59.789180407077,153.0,400.0,1.9279738813638687,-0.008256886387243867,0.0029036307969363406,0.0009438561610295437,0.011262603102933338,-0.03125,0.12103072956898178,-0.5,0.0
185,378880,1436.1343503047588,225,-0.007562499493360519,0.15666962528022352,-0.5,0.3790000081062317,376.8125,65.0876512385414,153.0,400.0,1.9369590133428574,-0.002923615917097777,-0.004384886851767078,0.0005806433637189912,0.005320252704226081,-0.007562499493360519,0.15666962528022352,-0.5,0.3790000081062317
186,380928,1218.8804734570792,227,-0.007562499493360519,0.15666962528022352,-0.5,0.3790000081062317,376.8125,65.0876512385414,153.0,400.0,1.9394582211971283,-0.0018571204709587619,-0.0005230117603787221,1.1805087297034333e-05,0.0012491485614429098,-0.007562499493360519,0.15666962528022352,-0.5,0.3790000081062317
187,382976,1508.529948674468,228,0.02368750050663948,0.09174129497549445,0.0,0.3790000081062317,392.25,30.01562093310748,276.0,400.0,1.9399238973855972,-0.0015570640534861013,-0.00042424544028563105,1.582508218689327e-05,0.0014842129765636884,0.02368750050663948,0.09174129497549445,0.0,0.3790000081062317
188,385024,1486.044498635216,230,-0.03125,0.12103072956898178,-0.5,0.0,378.0625,84.9635721574252,49.0,400.0,1.9312888532876968,-0.0037718887615483254,0.002132759414962493,0.0008092833777482156,0.00580298153345895,-0.03125,0.12103072956898178,-0.5,0.0
189,387072,1514.8722422149258,231,-0.03125,0.12103072956898178,-0.5,0.0,378.0625,84.9635721574252,49.0,400.0,1.9405303597450256,-0.0025976616889238358,5.976279680908192e-06,1.8950424191643833e-05,0.001625652697046412,-0.03125,0.12103072956898178,-0.5,0.0
190,389120,1471.165382855295,233,-0.03125,0.12103072956898178,-0.5,0.0,378.0625,84.9635721574252,49.0,400.0,1.9371956884860992,-0.0035821764322463423,0.0014822840894339606,0.0008504138086209423,0.00308690191938164,-0.03125,0.12103072956898178,-0.5,0.0
191,391168,1452.293583298801,234,-0.05445312336087227,0.17123344572416646,-0.5,0.1287500262260437,385.125,56.840648967090445,165.0,400.0,1.920970618724823,-0.008144425170030445,0.001701098975900095,0.004018191568320617,0.010495996561826891,-0.05445312336087227,0.17123344572416646,-0.5,0.1287500262260437
192,393216,1409.3897561687934,235,-0.05445312336087227,0.17123344572416646,-0.5,0.1287500262260437,385.125,56.840648967090445,165.0,400.0,1.9375426769256592,-0.008151407178957015,-0.0013244884739833651,4.417043442117574e-05,0.002383453397179195,-0.05445312336087227,0.17123344572416646,-0.5,0.1287500262260437
193,395264,1368.7040476025827,237,-0.11695312336087227,0.22328905596661477,-0.5,0.1287500262260437,370.5625,77.32154352927779,165.0,400.0,1.9300220012664795,-0.011238338192924857,0.0014614089486713056,0.0005820205915370025,0.004096741272613065,-0.11695312336087227,0.22328905596661477,-0.5,0.1287500262260437
